x	y	label	key	showSelected1
5	67.8	68	S028 Physics Sem5	S028
5	47.4	47	S029 Physics Sem5	S029
5	71.4	71	S030 Physics Sem5	S030
5	51.7	52	S031 Physics Sem5	S031
5	62.5	62	S032 Physics Sem5	S032
5	57.3	57	S033 Physics Sem5	S033
5	81.5	82	S034 Physics Sem5	S034
5	57.6	58	S035 Physics Sem5	S035
5	70.5	70	S036 Physics Sem5	S036
5	71.7	72	S037 Physics Sem5	S037
5	60.2	60	S038 Physics Sem5	S038
5	59.4	59	S039 Physics Sem5	S039
5	77.7	78	S040 Physics Sem5	S040
5	65.9	66	S041 Physics Sem5	S041
5	79.1	79	S042 Physics Sem5	S042
5	69.7	70	S043 Physics Sem5	S043
5	90.1	90	S044 Physics Sem5	S044
5	57.8	58	S045 Physics Sem5	S045
5	65	65	S046 Physics Sem5	S046
5	68.3	68	S047 Physics Sem5	S047
5	74.6	75	S048 Physics Sem5	S048
5	71.4	71	S049 Physics Sem5	S049
5	88.2	88	S050 Physics Sem5	S050
5	74.5	74	S001 Chemistry Sem5	S001
5	85.5	86	S002 Chemistry Sem5	S002
5	60.8	61	S003 Chemistry Sem5	S003
5	69.8	70	S004 Chemistry Sem5	S004
5	79.2	79	S005 Chemistry Sem5	S005
5	86.1	86	S006 Chemistry Sem5	S006
5	83.7	84	S007 Chemistry Sem5	S007
5	73.2	73	S008 Chemistry Sem5	S008
5	52.7	53	S009 Chemistry Sem5	S009
5	57.6	58	S010 Chemistry Sem5	S010
5	47.7	48	S011 Chemistry Sem5	S011
5	65.8	66	S012 Chemistry Sem5	S012
5	86.5	86	S013 Chemistry Sem5	S013
5	73.1	73	S014 Chemistry Sem5	S014
5	36.7	37	S015 Chemistry Sem5	S015
5	63.9	64	S016 Chemistry Sem5	S016
5	60.4	60	S017 Chemistry Sem5	S017
5	72.4	72	S018 Chemistry Sem5	S018
5	45.5	46	S019 Chemistry Sem5	S019
5	43.6	44	S020 Chemistry Sem5	S020
5	78.7	79	S021 Chemistry Sem5	S021
5	67.1	67	S022 Chemistry Sem5	S022
5	86.7	87	S023 Chemistry Sem5	S023
5	60.3	60	S024 Chemistry Sem5	S024
5	68	68	S025 Chemistry Sem5	S025
5	50.7	51	S026 Chemistry Sem5	S026
5	66	66	S027 Chemistry Sem5	S027
5	70.1	70	S028 Chemistry Sem5	S028
5	46.8	47	S029 Chemistry Sem5	S029
5	66.6	67	S030 Chemistry Sem5	S030
5	49.4	49	S031 Chemistry Sem5	S031
5	69.1	69	S032 Chemistry Sem5	S032
5	60.3	60	S033 Chemistry Sem5	S033
5	76.7	77	S034 Chemistry Sem5	S034
5	58	58	S035 Chemistry Sem5	S035
5	70.5	70	S036 Chemistry Sem5	S036
5	67.1	67	S037 Chemistry Sem5	S037
5	59.9	60	S038 Chemistry Sem5	S038
5	61.2	61	S039 Chemistry Sem5	S039
5	72.7	73	S040 Chemistry Sem5	S040
5	60.5	60	S041 Chemistry Sem5	S041
5	72.6	73	S042 Chemistry Sem5	S042
5	79.4	79	S043 Chemistry Sem5	S043
5	87.7	88	S044 Chemistry Sem5	S044
5	58.3	58	S045 Chemistry Sem5	S045
5	70.9	71	S046 Chemistry Sem5	S046
5	65.9	66	S047 Chemistry Sem5	S047
5	76.7	77	S048 Chemistry Sem5	S048
5	72.8	73	S049 Chemistry Sem5	S049
5	94.9	95	S050 Chemistry Sem5	S050
5	78.6	79	S001 Biology Sem5	S001
5	79.9	80	S002 Biology Sem5	S002
5	65.9	66	S003 Biology Sem5	S003
5	55.7	56	S004 Biology Sem5	S004
5	86.8	87	S005 Biology Sem5	S005
5	91.1	91	S006 Biology Sem5	S006
5	70	70	S007 Biology Sem5	S007
5	61	61	S008 Biology Sem5	S008
5	55.6	56	S009 Biology Sem5	S009
5	55	55	S010 Biology Sem5	S010
5	65.8	66	S011 Biology Sem5	S011
5	75.5	76	S012 Biology Sem5	S012
5	76.9	77	S013 Biology Sem5	S013
5	80.8	81	S014 Biology Sem5	S014
5	35.3	35	S015 Biology Sem5	S015
5	68.9	69	S016 Biology Sem5	S016
5	62.7	63	S017 Biology Sem5	S017
5	70.8	71	S018 Biology Sem5	S018
5	53.5	54	S019 Biology Sem5	S019
5	51.5	52	S020 Biology Sem5	S020
5	82.4	82	S021 Biology Sem5	S021
5	77.5	78	S022 Biology Sem5	S022
5	82.8	83	S023 Biology Sem5	S023
5	69.1	69	S024 Biology Sem5	S024
5	69.9	70	S025 Biology Sem5	S025
5	57.8	58	S026 Biology Sem5	S026
5	73.5	74	S027 Biology Sem5	S027
5	76.3	76	S028 Biology Sem5	S028
5	43.9	44	S029 Biology Sem5	S029
5	68.2	68	S030 Biology Sem5	S030
5	54.2	54	S031 Biology Sem5	S031
5	69.2	69	S032 Biology Sem5	S032
5	66	66	S033 Biology Sem5	S033
5	75.2	75	S034 Biology Sem5	S034
5	75.6	76	S035 Biology Sem5	S035
5	67.3	67	S036 Biology Sem5	S036
5	73.8	74	S037 Biology Sem5	S037
5	72	72	S038 Biology Sem5	S038
5	56.7	57	S039 Biology Sem5	S039
5	75.9	76	S040 Biology Sem5	S040
5	65.3	65	S041 Biology Sem5	S041
5	68.7	69	S042 Biology Sem5	S042
5	68.1	68	S043 Biology Sem5	S043
5	86.2	86	S044 Biology Sem5	S044
5	63	63	S045 Biology Sem5	S045
5	69.1	69	S046 Biology Sem5	S046
5	71.8	72	S047 Biology Sem5	S047
5	77.8	78	S048 Biology Sem5	S048
5	81.1	81	S049 Biology Sem5	S049
5	88.2	88	S050 Biology Sem5	S050
5	87.9	88	S001 English Sem5	S001
5	71.7	72	S002 English Sem5	S002
5	72.2	72	S003 English Sem5	S003
5	80.9	81	S004 English Sem5	S004
5	84.3	84	S005 English Sem5	S005
5	87	87	S006 English Sem5	S006
5	77.9	78	S007 English Sem5	S007
5	81.9	82	S008 English Sem5	S008
5	57.3	57	S009 English Sem5	S009
5	58.9	59	S010 English Sem5	S010
5	53	53	S011 English Sem5	S011
5	74	74	S012 English Sem5	S012
5	82	82	S013 English Sem5	S013
5	86.6	87	S014 English Sem5	S014
5	43.6	44	S015 English Sem5	S015
5	68.7	69	S016 English Sem5	S016
5	63.3	63	S017 English Sem5	S017
5	73.3	73	S018 English Sem5	S018
5	56.9	57	S019 English Sem5	S019
5	57.1	57	S020 English Sem5	S020
5	80.1	80	S021 English Sem5	S021
5	66	66	S022 English Sem5	S022
5	81.7	82	S023 English Sem5	S023
5	68.9	69	S024 English Sem5	S024
5	75.5	76	S025 English Sem5	S025
5	62.3	62	S026 English Sem5	S026
5	74.9	75	S027 English Sem5	S027
5	77.4	77	S028 English Sem5	S028
5	57.1	57	S029 English Sem5	S029
5	74.3	74	S030 English Sem5	S030
5	55	55	S031 English Sem5	S031
5	78.1	78	S032 English Sem5	S032
5	68.4	68	S033 English Sem5	S033
5	81.1	81	S034 English Sem5	S034
5	64.8	65	S035 English Sem5	S035
5	79.6	80	S036 English Sem5	S036
5	69.7	70	S037 English Sem5	S037
5	66.7	67	S038 English Sem5	S038
5	62.2	62	S039 English Sem5	S039
5	82.4	82	S040 English Sem5	S040
5	65.6	66	S041 English Sem5	S041
5	84.1	84	S042 English Sem5	S042
5	77.3	77	S043 English Sem5	S043
5	91.1	91	S044 English Sem5	S044
5	51.9	52	S045 English Sem5	S045
5	64.9	65	S046 English Sem5	S046
5	76.4	76	S047 English Sem5	S047
5	80.5	80	S048 English Sem5	S048
5	81.5	82	S049 English Sem5	S049
5	87.2	87	S050 English Sem5	S050
5	95.5	96	S001 History Sem5	S001
5	76.8	77	S002 History Sem5	S002
5	75.5	76	S003 History Sem5	S003
5	65.6	66	S004 History Sem5	S004
5	83.1	83	S005 History Sem5	S005
5	86.1	86	S006 History Sem5	S006
5	84.5	84	S007 History Sem5	S007
5	70.5	70	S008 History Sem5	S008
5	69.2	69	S009 History Sem5	S009
5	68.7	69	S010 History Sem5	S010
5	58.6	59	S011 History Sem5	S011
5	84.6	85	S012 History Sem5	S012
5	80.5	80	S013 History Sem5	S013
5	72.4	72	S014 History Sem5	S014
5	39.3	39	S015 History Sem5	S015
5	69.7	70	S016 History Sem5	S016
5	72.6	73	S017 History Sem5	S017
5	74.7	75	S018 History Sem5	S018
5	60.1	60	S019 History Sem5	S019
5	54.9	55	S020 History Sem5	S020
5	88.5	88	S021 History Sem5	S021
5	71.9	72	S022 History Sem5	S022
5	93.9	94	S023 History Sem5	S023
5	79.9	80	S024 History Sem5	S024
5	63.5	64	S025 History Sem5	S025
5	59.3	59	S026 History Sem5	S026
5	79.4	79	S027 History Sem5	S027
5	87.2	87	S028 History Sem5	S028
5	54.6	55	S029 History Sem5	S029
5	71.8	72	S030 History Sem5	S030
5	58.9	59	S031 History Sem5	S031
5	63.9	64	S032 History Sem5	S032
5	64	64	S033 History Sem5	S033
5	81.4	81	S034 History Sem5	S034
5	75.6	76	S035 History Sem5	S035
5	79.7	80	S036 History Sem5	S036
5	78.5	78	S037 History Sem5	S037
5	66.4	66	S038 History Sem5	S038
5	61	61	S039 History Sem5	S039
5	77.1	77	S040 History Sem5	S040
5	59.1	59	S041 History Sem5	S041
5	69	69	S042 History Sem5	S042
5	79.2	79	S043 History Sem5	S043
5	100	100	S044 History Sem5	S044
5	58.2	58	S045 History Sem5	S045
5	76.8	77	S046 History Sem5	S046
5	66.8	67	S047 History Sem5	S047
5	84.2	84	S048 History Sem5	S048
5	81.6	82	S049 History Sem5	S049
5	95.6	96	S050 History Sem5	S050
6	68.6	69	S001 Mathematics Sem6	S001
6	69.2	69	S002 Mathematics Sem6	S002
6	60.4	60	S003 Mathematics Sem6	S003
6	54	54	S004 Mathematics Sem6	S004
6	66.5	66	S005 Mathematics Sem6	S005
6	73.1	73	S006 Mathematics Sem6	S006
6	63.4	63	S007 Mathematics Sem6	S007
6	68.2	68	S008 Mathematics Sem6	S008
6	57.5	58	S009 Mathematics Sem6	S009
6	53.2	53	S010 Mathematics Sem6	S010
6	46.1	46	S011 Mathematics Sem6	S011
6	71.9	72	S012 Mathematics Sem6	S012
6	81.5	82	S013 Mathematics Sem6	S013
6	68.3	68	S014 Mathematics Sem6	S014
6	34.5	34	S015 Mathematics Sem6	S015
6	68.6	69	S016 Mathematics Sem6	S016
6	59.5	60	S017 Mathematics Sem6	S017
6	71.9	72	S018 Mathematics Sem6	S018
6	54.4	54	S019 Mathematics Sem6	S019
6	38	38	S020 Mathematics Sem6	S020
6	82.4	82	S021 Mathematics Sem6	S021
6	70.5	70	S022 Mathematics Sem6	S022
6	81.4	81	S023 Mathematics Sem6	S023
6	66.3	66	S024 Mathematics Sem6	S024
6	73.1	73	S025 Mathematics Sem6	S025
6	47.8	48	S026 Mathematics Sem6	S026
6	69.7	70	S027 Mathematics Sem6	S027
6	73.3	73	S028 Mathematics Sem6	S028
6	36.2	36	S029 Mathematics Sem6	S029
6	63.3	63	S030 Mathematics Sem6	S030
6	58.9	59	S031 Mathematics Sem6	S031
6	58	58	S032 Mathematics Sem6	S032
6	60.5	60	S033 Mathematics Sem6	S033
6	85.8	86	S034 Mathematics Sem6	S034
6	57.2	57	S035 Mathematics Sem6	S035
6	65.9	66	S036 Mathematics Sem6	S036
6	63.6	64	S037 Mathematics Sem6	S037
6	68	68	S038 Mathematics Sem6	S038
6	61.8	62	S039 Mathematics Sem6	S039
6	69.9	70	S040 Mathematics Sem6	S040
6	56	56	S041 Mathematics Sem6	S041
6	74.1	74	S042 Mathematics Sem6	S042
6	65.9	66	S043 Mathematics Sem6	S043
6	91.6	92	S044 Mathematics Sem6	S044
6	54	54	S045 Mathematics Sem6	S045
6	72.7	73	S046 Mathematics Sem6	S046
6	69.8	70	S047 Mathematics Sem6	S047
6	70.5	70	S048 Mathematics Sem6	S048
6	77.4	77	S049 Mathematics Sem6	S049
6	83	83	S050 Mathematics Sem6	S050
6	81.4	81	S001 Physics Sem6	S001
6	82.8	83	S002 Physics Sem6	S002
6	62.8	63	S003 Physics Sem6	S003
6	63.6	64	S004 Physics Sem6	S004
6	75.9	76	S005 Physics Sem6	S005
6	77.8	78	S006 Physics Sem6	S006
6	78.6	79	S007 Physics Sem6	S007
6	61.9	62	S008 Physics Sem6	S008
6	55.8	56	S009 Physics Sem6	S009
6	49.3	49	S010 Physics Sem6	S010
6	47.5	48	S011 Physics Sem6	S011
6	75	75	S012 Physics Sem6	S012
6	84.8	85	S013 Physics Sem6	S013
6	76	76	S014 Physics Sem6	S014
6	39.9	40	S015 Physics Sem6	S015
6	69.1	69	S016 Physics Sem6	S016
6	66.5	66	S017 Physics Sem6	S017
6	74.9	75	S018 Physics Sem6	S018
6	55.9	56	S019 Physics Sem6	S019
6	52.7	53	S020 Physics Sem6	S020
6	84.4	84	S021 Physics Sem6	S021
6	68	68	S022 Physics Sem6	S022
6	75.6	76	S023 Physics Sem6	S023
6	65.6	66	S024 Physics Sem6	S024
6	84.3	84	S025 Physics Sem6	S025
6	51.4	51	S026 Physics Sem6	S026
6	60.9	61	S027 Physics Sem6	S027
6	74.4	74	S028 Physics Sem6	S028
6	37.2	37	S029 Physics Sem6	S029
6	66.5	66	S030 Physics Sem6	S030
6	57.6	58	S031 Physics Sem6	S031
6	74.7	75	S032 Physics Sem6	S032
6	68.7	69	S033 Physics Sem6	S033
6	78.4	78	S034 Physics Sem6	S034
6	65	65	S035 Physics Sem6	S035
6	76.9	77	S036 Physics Sem6	S036
6	80.3	80	S037 Physics Sem6	S037
6	62.9	63	S038 Physics Sem6	S038
6	59.8	60	S039 Physics Sem6	S039
6	78.6	79	S040 Physics Sem6	S040
6	61.1	61	S041 Physics Sem6	S041
6	76	76	S042 Physics Sem6	S042
6	66	66	S043 Physics Sem6	S043
6	91.8	92	S044 Physics Sem6	S044
6	56.2	56	S045 Physics Sem6	S045
6	72.6	73	S046 Physics Sem6	S046
6	71.8	72	S047 Physics Sem6	S047
6	66.4	66	S048 Physics Sem6	S048
6	80.5	80	S049 Physics Sem6	S049
6	91.8	92	S050 Physics Sem6	S050
6	77	77	S001 Chemistry Sem6	S001
6	70.1	70	S002 Chemistry Sem6	S002
6	69.1	69	S003 Chemistry Sem6	S003
6	69.6	70	S004 Chemistry Sem6	S004
6	82.1	82	S005 Chemistry Sem6	S005
6	86.3	86	S006 Chemistry Sem6	S006
6	73.1	73	S007 Chemistry Sem6	S007
6	65.8	66	S008 Chemistry Sem6	S008
6	55.5	56	S009 Chemistry Sem6	S009
6	53.2	53	S010 Chemistry Sem6	S010
6	52.7	53	S011 Chemistry Sem6	S011
6	78.1	78	S012 Chemistry Sem6	S012
6	71.9	72	S013 Chemistry Sem6	S013
6	67.2	67	S014 Chemistry Sem6	S014
6	31.8	32	S015 Chemistry Sem6	S015
6	72	72	S016 Chemistry Sem6	S016
6	63.2	63	S017 Chemistry Sem6	S017
6	80.7	81	S018 Chemistry Sem6	S018
6	47.6	48	S019 Chemistry Sem6	S019
6	47.7	48	S020 Chemistry Sem6	S020
6	84	84	S021 Chemistry Sem6	S021
6	78.5	78	S022 Chemistry Sem6	S022
6	80.1	80	S023 Chemistry Sem6	S023
6	70.5	70	S024 Chemistry Sem6	S024
6	75.1	75	S025 Chemistry Sem6	S025
6	45.6	46	S026 Chemistry Sem6	S026
6	65.2	65	S027 Chemistry Sem6	S027
6	82.3	82	S028 Chemistry Sem6	S028
6	50.4	50	S029 Chemistry Sem6	S029
6	60.6	61	S030 Chemistry Sem6	S030
6	53.2	53	S031 Chemistry Sem6	S031
6	62.5	62	S032 Chemistry Sem6	S032
6	68.7	69	S033 Chemistry Sem6	S033
6	88	88	S034 Chemistry Sem6	S034
6	59	59	S035 Chemistry Sem6	S035
6	74.6	75	S036 Chemistry Sem6	S036
6	72.2	72	S037 Chemistry Sem6	S037
6	72.6	73	S038 Chemistry Sem6	S038
6	60.6	61	S039 Chemistry Sem6	S039
6	78	78	S040 Chemistry Sem6	S040
6	59.8	60	S041 Chemistry Sem6	S041
6	66	66	S042 Chemistry Sem6	S042
6	75.5	76	S043 Chemistry Sem6	S043
6	91.4	91	S044 Chemistry Sem6	S044
6	56.8	57	S045 Chemistry Sem6	S045
6	70.9	71	S046 Chemistry Sem6	S046
6	66.4	66	S047 Chemistry Sem6	S047
6	70.6	71	S048 Chemistry Sem6	S048
6	75.8	76	S049 Chemistry Sem6	S049
6	93	93	S050 Chemistry Sem6	S050
6	78.2	78	S001 Biology Sem6	S001
6	73.6	74	S002 Biology Sem6	S002
6	67.7	68	S003 Biology Sem6	S003
6	69.6	70	S004 Biology Sem6	S004
6	83.9	84	S005 Biology Sem6	S005
6	80.6	81	S006 Biology Sem6	S006
6	84.4	84	S007 Biology Sem6	S007
6	65.1	65	S008 Biology Sem6	S008
6	64.7	65	S009 Biology Sem6	S009
6	74.6	75	S010 Biology Sem6	S010
6	45	45	S011 Biology Sem6	S011
6	79	79	S012 Biology Sem6	S012
6	84.7	85	S013 Biology Sem6	S013
6	77.1	77	S014 Biology Sem6	S014
6	39.7	40	S015 Biology Sem6	S015
6	68.1	68	S016 Biology Sem6	S016
6	58.6	59	S017 Biology Sem6	S017
6	70.7	71	S018 Biology Sem6	S018
6	51	51	S019 Biology Sem6	S019
6	56.3	56	S020 Biology Sem6	S020
6	87.2	87	S021 Biology Sem6	S021
6	78.1	78	S022 Biology Sem6	S022
6	82.7	83	S023 Biology Sem6	S023
6	64.9	65	S024 Biology Sem6	S024
6	76.4	76	S025 Biology Sem6	S025
6	53	53	S026 Biology Sem6	S026
6	79.7	80	S027 Biology Sem6	S027
6	81.5	82	S028 Biology Sem6	S028
6	58	58	S029 Biology Sem6	S029
6	70.9	71	S030 Biology Sem6	S030
6	60.2	60	S031 Biology Sem6	S031
6	68	68	S032 Biology Sem6	S032
6	70.8	71	S033 Biology Sem6	S033
6	90.3	90	S034 Biology Sem6	S034
6	67.5	68	S035 Biology Sem6	S035
6	69	69	S036 Biology Sem6	S036
6	75.9	76	S037 Biology Sem6	S037
6	64.6	65	S038 Biology Sem6	S038
6	64.5	64	S039 Biology Sem6	S039
6	76.5	76	S040 Biology Sem6	S040
6	59.8	60	S041 Biology Sem6	S041
6	73	73	S042 Biology Sem6	S042
6	80.8	81	S043 Biology Sem6	S043
6	91.9	92	S044 Biology Sem6	S044
6	61.4	61	S045 Biology Sem6	S045
6	73.9	74	S046 Biology Sem6	S046
6	69.4	69	S047 Biology Sem6	S047
6	78.4	78	S048 Biology Sem6	S048
6	81.9	82	S049 Biology Sem6	S049
6	98.8	99	S050 Biology Sem6	S050
6	85.2	85	S001 English Sem6	S001
6	77.9	78	S002 English Sem6	S002
6	68.5	68	S003 English Sem6	S003
6	69.6	70	S004 English Sem6	S004
6	85.2	85	S005 English Sem6	S005
6	90	90	S006 English Sem6	S006
6	74.8	75	S007 English Sem6	S007
6	70.3	70	S008 English Sem6	S008
6	59.6	60	S009 English Sem6	S009
6	63.8	64	S010 English Sem6	S010
6	58.8	59	S011 English Sem6	S011
6	78	78	S012 English Sem6	S012
6	78.2	78	S013 English Sem6	S013
6	74.5	74	S014 English Sem6	S014
6	43.2	43	S015 English Sem6	S015
6	59.8	60	S016 English Sem6	S016
6	64.7	65	S017 English Sem6	S017
6	72.8	73	S018 English Sem6	S018
6	64.4	64	S019 English Sem6	S019
6	54.7	55	S020 English Sem6	S020
6	86.3	86	S021 English Sem6	S021
6	66.9	67	S022 English Sem6	S022
6	90.4	90	S023 English Sem6	S023
6	75.3	75	S024 English Sem6	S024
6	77.4	77	S025 English Sem6	S025
6	54.9	55	S026 English Sem6	S026
6	69.7	70	S027 English Sem6	S027
6	86.2	86	S028 English Sem6	S028
6	57.1	57	S029 English Sem6	S029
6	75.9	76	S030 English Sem6	S030
6	61.2	61	S031 English Sem6	S031
6	68.4	68	S032 English Sem6	S032
6	67	67	S033 English Sem6	S033
6	89.3	89	S034 English Sem6	S034
6	63.4	63	S035 English Sem6	S035
6	75.6	76	S036 English Sem6	S036
6	77.1	77	S037 English Sem6	S037
6	71.1	71	S038 English Sem6	S038
6	62.7	63	S039 English Sem6	S039
6	77.9	78	S040 English Sem6	S040
6	73.8	74	S041 English Sem6	S041
6	64.9	65	S042 English Sem6	S042
6	70.7	71	S043 English Sem6	S043
6	92.3	92	S044 English Sem6	S044
6	67.4	67	S045 English Sem6	S045
6	76	76	S046 English Sem6	S046
6	71.1	71	S047 English Sem6	S047
6	81.8	82	S048 English Sem6	S048
6	81.8	82	S049 English Sem6	S049
6	90.4	90	S050 English Sem6	S050
6	79.2	79	S001 History Sem6	S001
6	85.7	86	S002 History Sem6	S002
6	72.8	73	S003 History Sem6	S003
6	76.9	77	S004 History Sem6	S004
6	86.1	86	S005 History Sem6	S005
6	85.8	86	S006 History Sem6	S006
6	82.2	82	S007 History Sem6	S007
6	71	71	S008 History Sem6	S008
6	57	57	S009 History Sem6	S009
6	66.5	66	S010 History Sem6	S010
6	69	69	S011 History Sem6	S011
6	72.4	72	S012 History Sem6	S012
6	79.8	80	S013 History Sem6	S013
6	72.1	72	S014 History Sem6	S014
6	45	45	S015 History Sem6	S015
6	80.4	80	S016 History Sem6	S016
6	74.3	74	S017 History Sem6	S017
6	81.3	81	S018 History Sem6	S018
6	55.2	55	S019 History Sem6	S019
6	56.4	56	S020 History Sem6	S020
6	84.6	85	S021 History Sem6	S021
6	78.7	79	S022 History Sem6	S022
6	99	99	S023 History Sem6	S023
6	77.4	77	S024 History Sem6	S024
6	77.8	78	S025 History Sem6	S025
6	69.6	70	S026 History Sem6	S026
6	79.9	80	S027 History Sem6	S027
6	82.4	82	S028 History Sem6	S028
6	54.7	55	S029 History Sem6	S029
6	78.5	78	S030 History Sem6	S030
6	56.2	56	S031 History Sem6	S031
6	72.6	73	S032 History Sem6	S032
6	67.6	68	S033 History Sem6	S033
6	82.1	82	S034 History Sem6	S034
6	64.1	64	S035 History Sem6	S035
6	85.8	86	S036 History Sem6	S036
6	74.4	74	S037 History Sem6	S037
6	72.6	73	S038 History Sem6	S038
6	73.2	73	S039 History Sem6	S039
6	83	83	S040 History Sem6	S040
6	64.2	64	S041 History Sem6	S041
6	67.8	68	S042 History Sem6	S042
6	88	88	S043 History Sem6	S043
6	99.1	99	S044 History Sem6	S044
6	67.5	68	S045 History Sem6	S045
6	81.6	82	S046 History Sem6	S046
6	77.6	78	S047 History Sem6	S047
6	82.2	82	S048 History Sem6	S048
6	84.7	85	S049 History Sem6	S049
6	100	100	S050 History Sem6	S050
7	87.9	88	S001 Mathematics Sem7	S001
7	82.6	83	S002 Mathematics Sem7	S002
7	60	60	S003 Mathematics Sem7	S003
7	61.4	61	S004 Mathematics Sem7	S004
7	89.5	90	S005 Mathematics Sem7	S005
7	78.7	79	S006 Mathematics Sem7	S006
7	71	71	S007 Mathematics Sem7	S007
7	72	72	S008 Mathematics Sem7	S008
7	61.6	62	S009 Mathematics Sem7	S009
7	63	63	S010 Mathematics Sem7	S010
7	52.4	52	S011 Mathematics Sem7	S011
7	74.6	75	S012 Mathematics Sem7	S012
7	84.7	85	S013 Mathematics Sem7	S013
7	71.8	72	S014 Mathematics Sem7	S014
7	33.1	33	S015 Mathematics Sem7	S015
7	69.1	69	S016 Mathematics Sem7	S016
7	57.6	58	S017 Mathematics Sem7	S017
7	60.1	60	S018 Mathematics Sem7	S018
7	56.7	57	S019 Mathematics Sem7	S019
7	50.8	51	S020 Mathematics Sem7	S020
7	80.3	80	S021 Mathematics Sem7	S021
7	63.3	63	S022 Mathematics Sem7	S022
7	76.7	77	S023 Mathematics Sem7	S023
7	71.3	71	S024 Mathematics Sem7	S024
7	72.1	72	S025 Mathematics Sem7	S025
7	57.2	57	S026 Mathematics Sem7	S026
7	77.2	77	S027 Mathematics Sem7	S027
7	76.4	76	S028 Mathematics Sem7	S028
7	47.4	47	S029 Mathematics Sem7	S029
7	66.3	66	S030 Mathematics Sem7	S030
7	59.3	59	S031 Mathematics Sem7	S031
7	68.6	69	S032 Mathematics Sem7	S032
7	62.9	63	S033 Mathematics Sem7	S033
7	78.4	78	S034 Mathematics Sem7	S034
7	65.1	65	S035 Mathematics Sem7	S035
7	76.1	76	S036 Mathematics Sem7	S036
7	75.9	76	S037 Mathematics Sem7	S037
7	64.1	64	S038 Mathematics Sem7	S038
7	56.2	56	S039 Mathematics Sem7	S039
7	70	70	S040 Mathematics Sem7	S040
7	54.4	54	S041 Mathematics Sem7	S041
7	67.7	68	S042 Mathematics Sem7	S042
7	76.6	77	S043 Mathematics Sem7	S043
7	88	88	S044 Mathematics Sem7	S044
7	49.9	50	S045 Mathematics Sem7	S045
7	70.5	70	S046 Mathematics Sem7	S046
7	57.6	58	S047 Mathematics Sem7	S047
7	73.4	73	S048 Mathematics Sem7	S048
7	79.9	80	S049 Mathematics Sem7	S049
7	91	91	S050 Mathematics Sem7	S050
7	84.9	85	S001 Physics Sem7	S001
7	83.4	83	S002 Physics Sem7	S002
7	69.8	70	S003 Physics Sem7	S003
7	74	74	S004 Physics Sem7	S004
7	81.7	82	S005 Physics Sem7	S005
7	82.4	82	S006 Physics Sem7	S006
7	73.6	74	S007 Physics Sem7	S007
7	70.9	71	S008 Physics Sem7	S008
7	61.8	62	S009 Physics Sem7	S009
7	57.3	57	S010 Physics Sem7	S010
7	56.1	56	S011 Physics Sem7	S011
7	71.1	71	S012 Physics Sem7	S012
7	91.4	91	S013 Physics Sem7	S013
7	81.2	81	S014 Physics Sem7	S014
7	35.3	35	S015 Physics Sem7	S015
7	68.7	69	S016 Physics Sem7	S016
7	56.3	56	S017 Physics Sem7	S017
7	68.2	68	S018 Physics Sem7	S018
7	53.9	54	S019 Physics Sem7	S019
7	56.9	57	S020 Physics Sem7	S020
7	85.9	86	S021 Physics Sem7	S021
7	70.2	70	S022 Physics Sem7	S022
7	80.7	81	S023 Physics Sem7	S023
7	62.7	63	S024 Physics Sem7	S024
7	69.2	69	S025 Physics Sem7	S025
7	60.3	60	S026 Physics Sem7	S026
7	72.1	72	S027 Physics Sem7	S027
7	76.2	76	S028 Physics Sem7	S028
7	56.8	57	S029 Physics Sem7	S029
7	62.7	63	S030 Physics Sem7	S030
7	57.6	58	S031 Physics Sem7	S031
7	70	70	S032 Physics Sem7	S032
7	65.6	66	S033 Physics Sem7	S033
7	82.2	82	S034 Physics Sem7	S034
7	61.8	62	S035 Physics Sem7	S035
7	75.5	76	S036 Physics Sem7	S036
7	74.7	75	S037 Physics Sem7	S037
7	74	74	S038 Physics Sem7	S038
7	67	67	S039 Physics Sem7	S039
7	84.8	85	S040 Physics Sem7	S040
7	61.2	61	S041 Physics Sem7	S041
7	65.2	65	S042 Physics Sem7	S042
7	71.1	71	S043 Physics Sem7	S043
7	91.5	92	S044 Physics Sem7	S044
7	48.1	48	S045 Physics Sem7	S045
7	81.5	82	S046 Physics Sem7	S046
7	75.6	76	S047 Physics Sem7	S047
7	83.1	83	S048 Physics Sem7	S048
7	69.5	70	S049 Physics Sem7	S049
7	96.1	96	S050 Physics Sem7	S050
7	86.3	86	S001 Chemistry Sem7	S001
7	73.8	74	S002 Chemistry Sem7	S002
7	72.8	73	S003 Chemistry Sem7	S003
7	67.5	68	S004 Chemistry Sem7	S004
7	85.4	85	S005 Chemistry Sem7	S005
7	79.1	79	S006 Chemistry Sem7	S006
7	64.7	65	S007 Chemistry Sem7	S007
7	69.2	69	S008 Chemistry Sem7	S008
7	65.2	65	S009 Chemistry Sem7	S009
7	51.4	51	S010 Chemistry Sem7	S010
7	54.5	54	S011 Chemistry Sem7	S011
7	78.6	79	S012 Chemistry Sem7	S012
7	81.3	81	S013 Chemistry Sem7	S013
7	69.1	69	S014 Chemistry Sem7	S014
7	33.5	34	S015 Chemistry Sem7	S015
7	67.9	68	S016 Chemistry Sem7	S016
7	68	68	S017 Chemistry Sem7	S017
